sequence,config,time,mw,place,prob,set,state,true_label,false_RESPONSE
Ridgecrest_2019,label_R100_T15,2019-07-06 09:28:28.980000+00:00,4.89,"17km ESE of Little Lake, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T15,2019-07-06 13:06:55.260000+00:00,4.5,"18km E of Little Lake, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T15,2019-07-06 23:50:41.990000+00:00,4.5,"23km N of Ridgecrest, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T15,2019-07-07 05:38:15.480000+00:00,4.53,"16km W of Searles Valley, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T15,2019-07-11 00:14:37.320000+00:00,4.52,"16km NNE of Coso Junction, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T15,2019-07-12 13:11:37.990000+00:00,4.9,"8km ENE of Ridgecrest, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T15,2019-07-18 03:59:14.720000+00:00,4.64,"9km NE of Coso Junction, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T15,2019-07-26 00:42:47.770000+00:00,4.74,"18km E of Little Lake, CA",0.0,"{0,1}",ESCALATE,0,False
Ridgecrest_2019,label_R100_T30,2019-07-04 17:33:49+00:00,6.4,Ridgecrest Earthquake Sequence,1.0,{1},RESPONSE,0,True
Ridgecrest_2019,label_R100_T30,2019-07-04 18:39:44.440000+00:00,4.59,"7km ESE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-04 18:56:06.420000+00:00,4.58,"15km NE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-04 19:21:32.090000+00:00,4.5,"13km SSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-05 11:07:53.040000+00:00,5.37,"16km W of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 03:16:32.480000+00:00,4.97,"14km WSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 03:19:53.040000+00:00,7.1,Ridgecrest Earthquake Sequence,0.8129,"{0,1}",ESCALATE,1,False
Ridgecrest_2019,label_R100_T30,2019-07-06 03:47:53.420000+00:00,5.5,"15km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 04:18:55.790000+00:00,5.44,"20km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 04:36:55.310000+00:00,4.85,"16km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 06:01:51.800000+00:00,4.63,"15km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 08:32:57.550000+00:00,4.56,"16km SSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 09:28:28.980000+00:00,4.89,"17km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 13:06:55.260000+00:00,4.5,"18km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-06 23:50:41.990000+00:00,4.5,"23km N of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-07 05:38:15.480000+00:00,4.53,"16km W of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-11 00:14:37.320000+00:00,4.52,"16km NNE of Coso Junction, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-12 13:11:37.990000+00:00,4.9,"8km ENE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-18 03:59:14.720000+00:00,4.64,"9km NE of Coso Junction, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T30,2019-07-26 00:42:47.770000+00:00,4.74,"18km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-04 17:33:49+00:00,6.4,Ridgecrest Earthquake Sequence,1.0,{1},RESPONSE,0,True
Ridgecrest_2019,label_R100_T60,2019-07-04 18:39:44.440000+00:00,4.59,"7km ESE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-04 18:56:06.420000+00:00,4.58,"15km NE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-04 19:21:32.090000+00:00,4.5,"13km SSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-05 11:07:53.040000+00:00,5.37,"16km W of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 03:16:32.480000+00:00,4.97,"14km WSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 03:19:53.040000+00:00,7.1,Ridgecrest Earthquake Sequence,0.8129,"{0,1}",ESCALATE,1,False
Ridgecrest_2019,label_R100_T60,2019-07-06 03:47:53.420000+00:00,5.5,"15km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 04:18:55.790000+00:00,5.44,"20km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 04:36:55.310000+00:00,4.85,"16km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 06:01:51.800000+00:00,4.63,"15km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 08:32:57.550000+00:00,4.56,"16km SSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 09:28:28.980000+00:00,4.89,"17km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 13:06:55.260000+00:00,4.5,"18km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-06 23:50:41.990000+00:00,4.5,"23km N of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-07 05:38:15.480000+00:00,4.53,"16km W of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-11 00:14:37.320000+00:00,4.52,"16km NNE of Coso Junction, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-12 13:11:37.990000+00:00,4.9,"8km ENE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-18 03:59:14.720000+00:00,4.64,"9km NE of Coso Junction, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T60,2019-07-26 00:42:47.770000+00:00,4.74,"18km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-04 17:33:49+00:00,6.4,Ridgecrest Earthquake Sequence,1.0,{1},RESPONSE,0,True
Ridgecrest_2019,label_R100_T90,2019-07-04 18:39:44.440000+00:00,4.59,"7km ESE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-04 18:56:06.420000+00:00,4.58,"15km NE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-04 19:21:32.090000+00:00,4.5,"13km SSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-05 11:07:53.040000+00:00,5.37,"16km W of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 03:16:32.480000+00:00,4.97,"14km WSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 03:19:53.040000+00:00,7.1,Ridgecrest Earthquake Sequence,0.8129,"{0,1}",ESCALATE,1,False
Ridgecrest_2019,label_R100_T90,2019-07-06 03:47:53.420000+00:00,5.5,"15km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 04:18:55.790000+00:00,5.44,"20km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 04:36:55.310000+00:00,4.85,"16km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 06:01:51.800000+00:00,4.63,"15km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 08:32:57.550000+00:00,4.56,"16km SSW of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 09:28:28.980000+00:00,4.89,"17km ESE of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 13:06:55.260000+00:00,4.5,"18km E of Little Lake, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-06 23:50:41.990000+00:00,4.5,"23km N of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-07 05:38:15.480000+00:00,4.53,"16km W of Searles Valley, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-11 00:14:37.320000+00:00,4.52,"16km NNE of Coso Junction, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-12 13:11:37.990000+00:00,4.9,"8km ENE of Ridgecrest, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-18 03:59:14.720000+00:00,4.64,"9km NE of Coso Junction, CA",0.0,{0},ALERT,0,False
Ridgecrest_2019,label_R100_T90,2019-07-26 00:42:47.770000+00:00,4.74,"18km E of Little Lake, CA",0.0,{0},ALERT,0,False
Kumamoto_2016,label_R25_T15,2016-04-14 12:26:35.730000+00:00,6.2,"2 km SSE of Kumamoto, Japan",0.972,{1},RESPONSE,0,True
Kumamoto_2016,label_R25_T15,2016-04-14 13:07:35.490000+00:00,5.4,"14 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-14 15:03:47.240000+00:00,6.0,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-14 15:06:22.190000+00:00,4.835,"4 km NNE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-14 16:53:02.170000+00:00,4.6,"9 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 16:25:06.220000+00:00,7.0,"6 km ESE of Kumamoto, Japan",0.8599,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T15,2016-04-15 16:33:20.400000+00:00,4.835,"13 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 16:43:07.560000+00:00,4.75,"13 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 16:44:06.860000+00:00,4.835,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 16:45:56.680000+00:00,5.7,"6 km S of Kikuchi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 18:03:10.940000+00:00,5.4,"5 km WSW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 18:55:53.500000+00:00,5.5,"10 km NE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T15,2016-04-15 21:40:01.520000+00:00,4.5,"8 km NNE of ?zu, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 22:11:40.270000+00:00,5.1,"11 km WSW of Beppu, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T15,2016-04-15 22:23:55.040000+00:00,4.6,"7 km SE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-15 23:20:42.030000+00:00,4.5,"1 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-16 00:48:32.810000+00:00,5.2,"8 km ENE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-16 07:02:01.850000+00:00,5.1,"4 km N of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-18 11:42:00.220000+00:00,5.5,"8 km NNE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T15,2016-04-19 08:52:14.800000+00:00,5.3,"6 km NNE of Honmachi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-04-19 11:47:04.690000+00:00,4.8,"12 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T15,2016-05-05 01:40:14.350000+00:00,4.6,"7 km NNW of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T30,2016-04-14 12:26:35.730000+00:00,6.2,"2 km SSE of Kumamoto, Japan",0.972,{1},RESPONSE,0,True
Kumamoto_2016,label_R25_T30,2016-04-14 13:07:35.490000+00:00,5.4,"14 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-14 15:03:47.240000+00:00,6.0,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-14 15:06:22.190000+00:00,4.835,"4 km NNE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-14 16:53:02.170000+00:00,4.6,"9 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 16:25:06.220000+00:00,7.0,"6 km ESE of Kumamoto, Japan",0.8599,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T30,2016-04-15 16:33:20.400000+00:00,4.835,"13 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 16:43:07.560000+00:00,4.75,"13 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 16:44:06.860000+00:00,4.835,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 16:45:56.680000+00:00,5.7,"6 km S of Kikuchi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 18:03:10.940000+00:00,5.4,"5 km WSW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 18:55:53.500000+00:00,5.5,"10 km NE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T30,2016-04-15 21:40:01.520000+00:00,4.5,"8 km NNE of ?zu, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 22:11:40.270000+00:00,5.1,"11 km WSW of Beppu, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T30,2016-04-15 22:23:55.040000+00:00,4.6,"7 km SE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-15 23:20:42.030000+00:00,4.5,"1 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-16 00:48:32.810000+00:00,5.2,"8 km ENE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-16 07:02:01.850000+00:00,5.1,"4 km N of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-18 11:42:00.220000+00:00,5.5,"8 km NNE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T30,2016-04-19 08:52:14.800000+00:00,5.3,"6 km NNE of Honmachi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-04-19 11:47:04.690000+00:00,4.8,"12 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T30,2016-05-05 01:40:14.350000+00:00,4.6,"7 km NNW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-14 12:26:35.730000+00:00,6.2,"2 km SSE of Kumamoto, Japan",0.972,{1},RESPONSE,0,True
Kumamoto_2016,label_R25_T60,2016-04-14 13:07:35.490000+00:00,5.4,"14 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-14 15:03:47.240000+00:00,6.0,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-14 15:06:22.190000+00:00,4.835,"4 km NNE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-14 16:53:02.170000+00:00,4.6,"9 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 16:25:06.220000+00:00,7.0,"6 km ESE of Kumamoto, Japan",0.8599,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T60,2016-04-15 16:33:20.400000+00:00,4.835,"13 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 16:43:07.560000+00:00,4.75,"13 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 16:44:06.860000+00:00,4.835,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 16:45:56.680000+00:00,5.7,"6 km S of Kikuchi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 18:03:10.940000+00:00,5.4,"5 km WSW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 18:55:53.500000+00:00,5.5,"10 km NE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T60,2016-04-15 21:40:01.520000+00:00,4.5,"8 km NNE of ?zu, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 22:11:40.270000+00:00,5.1,"11 km WSW of Beppu, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T60,2016-04-15 22:23:55.040000+00:00,4.6,"7 km SE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-15 23:20:42.030000+00:00,4.5,"1 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-16 00:48:32.810000+00:00,5.2,"8 km ENE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-16 07:02:01.850000+00:00,5.1,"4 km N of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-18 11:42:00.220000+00:00,5.5,"8 km NNE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T60,2016-04-19 08:52:14.800000+00:00,5.3,"6 km NNE of Honmachi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-04-19 11:47:04.690000+00:00,4.8,"12 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T60,2016-05-05 01:40:14.350000+00:00,4.6,"7 km NNW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-14 12:26:35.730000+00:00,6.2,"2 km SSE of Kumamoto, Japan",0.972,{1},RESPONSE,0,True
Kumamoto_2016,label_R25_T90,2016-04-14 13:07:35.490000+00:00,5.4,"14 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-14 15:03:47.240000+00:00,6.0,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-14 15:06:22.190000+00:00,4.835,"4 km NNE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-14 16:53:02.170000+00:00,4.6,"9 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 16:25:06.220000+00:00,7.0,"6 km ESE of Kumamoto, Japan",0.8599,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T90,2016-04-15 16:33:20.400000+00:00,4.835,"13 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 16:43:07.560000+00:00,4.75,"13 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 16:44:06.860000+00:00,4.835,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 16:45:56.680000+00:00,5.7,"6 km S of Kikuchi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 18:03:10.940000+00:00,5.4,"5 km WSW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 18:55:53.500000+00:00,5.5,"10 km NE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T90,2016-04-15 21:40:01.520000+00:00,4.5,"8 km NNE of ?zu, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 22:11:40.270000+00:00,5.1,"11 km WSW of Beppu, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T90,2016-04-15 22:23:55.040000+00:00,4.6,"7 km SE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-15 23:20:42.030000+00:00,4.5,"1 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-16 00:48:32.810000+00:00,5.2,"8 km ENE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-16 07:02:01.850000+00:00,5.1,"4 km N of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-18 11:42:00.220000+00:00,5.5,"8 km NNE of Aso, Japan",0.0,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R25_T90,2016-04-19 08:52:14.800000+00:00,5.3,"6 km NNE of Honmachi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-04-19 11:47:04.690000+00:00,4.8,"12 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R25_T90,2016-05-05 01:40:14.350000+00:00,4.6,"7 km NNW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-14 12:26:35.730000+00:00,6.2,"2 km SSE of Kumamoto, Japan",0.972,{1},RESPONSE,0,True
Kumamoto_2016,label_R50_T15,2016-04-14 13:07:35.490000+00:00,5.4,"14 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-14 15:03:47.240000+00:00,6.0,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-14 15:06:22.190000+00:00,4.835,"4 km NNE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-14 16:53:02.170000+00:00,4.6,"9 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 16:25:06.220000+00:00,7.0,"6 km ESE of Kumamoto, Japan",0.8599,"{0,1}",ESCALATE,1,False
Kumamoto_2016,label_R50_T15,2016-04-15 16:33:20.400000+00:00,4.835,"13 km ESE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 16:43:07.560000+00:00,4.75,"13 km E of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 16:44:06.860000+00:00,4.835,"5 km ENE of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 16:45:56.680000+00:00,5.7,"6 km S of Kikuchi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 18:03:10.940000+00:00,5.4,"5 km WSW of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 18:55:53.500000+00:00,5.5,"10 km NE of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 21:40:01.520000+00:00,4.5,"8 km NNE of ?zu, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 22:11:40.270000+00:00,5.1,"11 km WSW of Beppu, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 22:23:55.040000+00:00,4.6,"7 km SE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-15 23:20:42.030000+00:00,4.5,"1 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-16 00:48:32.810000+00:00,5.2,"8 km ENE of Kumamoto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-16 07:02:01.850000+00:00,5.1,"4 km N of Uto, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-18 11:42:00.220000+00:00,5.5,"8 km NNE of Aso, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-19 08:52:14.800000+00:00,5.3,"6 km NNE of Honmachi, Japan",0.0,"{0,1}",ESCALATE,0,False
Kumamoto_2016,label_R50_T15,2016-04-19 11:47:04.690000+00:00,4.8,"12 km W of Matsubase, Japan",0.0,"{0,1}",ESCALATE,0,False
